node,eigenvector,Betweenes,Degree
Shelfer,0.28658958685476366,0.6307979280257723,1.0183486238532111
Clara,0.2744217301280402,0.20894947406722603,0.7798165137614679
Lily,0.24968651063890052,0.05298617131493247,0.5321100917431193
Uncle,0.22982872823496978,0.013910398294205342,0.3944954128440367
Huxtable,0.22643041227719754,0.010809820652343292,0.3761467889908257
Judy,0.21401692549655,0.0043878023037194356,0.3211009174311927
Sally,0.20676172503156168,0.0021791716547218134,0.29357798165137616
Cora,0.20676172503156168,0.0021791716547218134,0.29357798165137616
Daldy,0.20676172503156168,0.0021791716547218134,0.29357798165137616
Charley,0.19989909550559476,0.001405207068320938,0.27522935779816515
Miss Vaughan,0.19989909550559476,0.001405207068320938,0.27522935779816515
Conny,0.19989909550559476,0.001405207068320938,0.27522935779816515
Fletcher,0.1866672652991025,0.0007681020734177778,0.24770642201834864
Balak,0.15675558058572805,0.0001146610530042802,0.1834862385321101
Beany Dawe,0.15197726089931973,4.18490535867762e-05,0.1743119266055046
Jane,0.15197726089931973,4.18490535867762e-05,0.1743119266055046
Lepardo,0.14672186564636674,9.993803841618197e-06,0.1651376146788991
Clara Vaughan,0.1412361811622069,0.0,0.1559633027522936
Jack,0.1412361811622069,0.0,0.1559633027522936
Tim,0.1353071382309838,0.0,0.14678899082568808
Patty,0.12302430570671356,0.0,0.12844036697247707
Ross,0.11668979457303275,0.0,0.11926605504587157
Oxgall,0.11668979457303275,0.0,0.11926605504587157
Tom,0.11668979457303275,0.0,0.11926605504587157
Harry,0.11668979457303275,0.0,0.11926605504587157
Conrad,0.11668979457303275,0.0,0.11926605504587157
Gloucester,0.10914653552312882,0.0,0.11009174311926606
Ann Maples,0.10914653552312882,0.0,0.11009174311926606
Dawe,0.10914653552312882,0.0,0.11009174311926606
Donna,0.08491263764102941,0.0,0.08256880733944955
Peter Green,0.08491263764102941,0.0,0.08256880733944955
Franks,0.059846766870837904,0.0,0.05504587155963303
Vaughan,0.059846766870837904,0.0,0.05504587155963303
Elton,0.059846766870837904,0.0,0.05504587155963303
Minto,0.051198286561043645,0.0,0.045871559633027525
Balaam,0.051198286561043645,0.0,0.045871559633027525
Lepardo Della Croce,0.051198286561043645,0.0,0.045871559633027525
Edgar Vaughan,0.051198286561043645,0.0,0.045871559633027525
Cutting,0.051198286561043645,0.0,0.045871559633027525
Tabby,0.051198286561043645,0.0,0.045871559633027525
Isola,0.04204816320311064,0.0,0.03669724770642202
Suke,0.04204816320311064,0.0,0.03669724770642202
Thomas Kenwood,0.032760709633719846,0.0,0.027522935779816515
Tim Badcock,0.032760709633719846,0.0,0.027522935779816515
Bob,0.032760709633719846,0.0,0.027522935779816515
John,0.032760709633719846,0.0,0.027522935779816515
Miss Idols,0.032760709633719846,0.0,0.027522935779816515
Timothy Badcock,0.032760709633719846,0.0,0.027522935779816515
Annie Franks,0.032760709633719846,0.0,0.027522935779816515
Clerer,0.032760709633719846,0.0,0.027522935779816515
Madonna,0.032760709633719846,0.0,0.027522935779816515
Fiordalisa,0.032760709633719846,0.0,0.027522935779816515
Signor Dezio,0.032760709633719846,0.0,0.027522935779816515
Tom Gundry,0.032760709633719846,0.0,0.027522935779816515
Tilly,0.032760709633719846,0.0,0.027522935779816515
Queen,0.032760709633719846,0.0,0.027522935779816515
Green,0.032760709633719846,0.0,0.027522935779816515
Henry,0.022670774631261017,0.0,0.01834862385321101
Balagna,0.022670774631261017,0.0,0.01834862385321101
Briton,0.022670774631261017,0.0,0.01834862385321101
Job Leyson,0.022670774631261017,0.0,0.01834862385321101
Cheltenham,0.022670774631261017,0.0,0.01834862385321101
Coom,0.022670774631261017,0.0,0.01834862385321101
Fiordalisa Della Croce,0.022670774631261017,0.0,0.01834862385321101
Count Gaffori,0.022670774631261017,0.0,0.01834862385321101
Ebenezer Dawe,0.022670774631261017,0.0,0.01834862385321101
Churchyard,0.022670774631261017,0.0,0.01834862385321101
Isola Ross,0.022670774631261017,0.0,0.01834862385321101
God,0.022670774631261017,0.0,0.01834862385321101
Sally Huxtable,0.022670774631261017,0.0,0.01834862385321101
Lonnon,0.022670774631261017,0.0,0.01834862385321101
Tabby Badcock,0.022670774631261017,0.0,0.01834862385321101
Lady Cranberry,0.022670774631261017,0.0,0.01834862385321101
Uncle John,0.022670774631261017,0.0,0.01834862385321101
Miss Clara,0.022670774631261017,0.0,0.01834862385321101
Bill,0.022670774631261017,0.0,0.01834862385321101
Thomas Henwood,0.022670774631261017,0.0,0.01834862385321101
Devon,0.022670774631261017,0.0,0.01834862385321101
Jim,0.022670774631261017,0.0,0.01834862385321101
Ben,0.022670774631261017,0.0,0.01834862385321101
John Huxtable,0.022670774631261017,0.0,0.01834862385321101
Joe,0.022670774631261017,0.0,0.01834862385321101
Clement,0.022670774631261017,0.0,0.01834862385321101
Clement Daldy,0.022670774631261017,0.0,0.01834862385321101
Signor Dezio Della Croce,0.011581249389618468,0.0,0.009174311926605505
Whitehead,0.011581249389618468,0.0,0.009174311926605505
William Edwards,0.011581249389618468,0.0,0.009174311926605505
William,0.011581249389618468,0.0,0.009174311926605505
Englishman,0.011581249389618468,0.0,0.009174311926605505
Girolata,0.011581249389618468,0.0,0.009174311926605505
Laurence Daldy,0.011581249389618468,0.0,0.009174311926605505
Lily Vaughan,0.011581249389618468,0.0,0.009174311926605505
Signor Valentine,0.011581249389618468,0.0,0.009174311926605505
Sam Richardson,0.011581249389618468,0.0,0.009174311926605505
George Cutting,0.011581249389618468,0.0,0.009174311926605505
Robert,0.011581249389618468,0.0,0.009174311926605505
Zuke,0.011581249389618468,0.0,0.009174311926605505
Farmer Huxtable,0.011581249389618468,0.0,0.009174311926605505
Patty Shelfer,0.011581249389618468,0.0,0.009174311926605505
Lady Cranberry's,0.011581249389618468,0.0,0.009174311926605505
Davonsheer,0.011581249389618468,0.0,0.009174311926605505
Maples,0.011581249389618468,0.0,0.009174311926605505
Barton,0.011581249389618468,0.0,0.009174311926605505
Ebenezer,0.011581249389618468,0.0,0.009174311926605505
Varmer,0.011581249389618468,0.0,0.009174311926605505
Cousin Clara,0.011581249389618468,0.0,0.009174311926605505
Uncle Edgar,0.011581249389618468,0.0,0.009174311926605505
Edgar,0.011581249389618468,0.0,0.009174311926605505
Henry Valentine Vaughan,0.011581249389618468,0.0,0.009174311926605505
Alexander,0.011581249389618468,0.0,0.009174311926605505
