nodeA,nodeB,weight
Clerer,Sandy,16
Clerer,Farmer Huxtable,24
Clerer,Worn,8
Clerer,Wenham,8
Clerer,Franks,96
Clerer,Isola,72
Clerer,Mocha,8
Clerer,Miss Idols,64
Clerer,Conny,312
Clerer,Gloucestershire,8
Clerer,North Devon,8
Clerer,"Shelfer - """,8
Clerer,John,64
Clerer,Grandmother,8
Clerer,Merry-Andrews,8
Clerer,Donna,112
Clerer,Judy,424
Aurora,Clerer,8
Churchman,Clerer,8
Bob Ridley,Clerer,16
Bob,Clerer,56
Clerer,Dantzic,8
Clerer,God,40
Clerer,Frank,8
Clerer,George Robins,8
Clerer,Portia,8
Clerer,Violante,8
Clerer,George Cutting,24
Clerer,Tossil,8
Byron,Clerer,8
Babby,Clerer,8
Clerer,Muxworthy,8
Bobby,Clerer,16
Clerer,Peggy,8
Clerer,Queen Victoria's,8
Clerer,Sister Muxworthy,8
Clerer,Hexmoor,8
Beany Dawe's,Clerer,16
Abraham Cann,Clerer,8
Abraham,Clerer,8
Clerer,Cornisher,8
Clerer,Henwood,8
Clerer,Fletcher,296
Bob - Charley,Clerer,8
Clerer,"Squire Vaughan - """,8
Clerer,Robert,24
Churchyard,Clerer,32
Cheltenham,Clerer,40
Clerer,Him,8
Clerer,Lilla,16
Clerer,Gamekeeper Hiatt,8
Clerer,Good Jane,8
Clerer,Hurrah,8
Clerer,Whitehead,24
Clara Vaughan's,Clerer,8
Clerer,Elder,8
Clerer,Dorcas,8
"Balak"" - the",Clerer,8
Balaam,Clerer,80
Balak,Clerer,232
Clerer,Regency Park,8
Clerer,"Minto - """,8
Clerer,Quinlan,16
Clerer,Maiden Lane,8
Clerer,William John,8
Clerer,Presently Balaam,8
Clerer,Somers,8
Clerer,Jellycorse,8
Clerer,Dallyhorse,8
Clerer,Rum,8
Clerer,Dante,8
Clerer,Darling Idols,8
Annie Franks,Clerer,56
Clerer,Dickens,8
Clerer,Gregory,8
Clerer,Marry,8
Clerer,William Edwards,24
Clerer,Job Leyson,32
Clerer,William,24
Beatrice Vaughan,Clerer,16
Clerer,Giudice,8
Cherwell,Clerer,8
Aston Common,Clerer,8
Clerer,Inn,16
Clerer,Ned,16
Clerer,Eton,8
Clerer,Saxon,16
Clerer,Norman,16
Alpine,Clerer,8
Clerer,Englishman,24
Briton,Clerer,32
Clerer,Robinson Crusoe,8
Cape Turn-again,Clerer,8
Barking Reach,Clerer,16
Clerer,Green,64
Clerer,Woolwich,8
Adelaide Green,Clerer,8
Clerer,Jove,8
Clerer,Peter Green,112
Clerer,Peter,16
Altiora,Clerer,8
Adelantado,Clerer,8
Clerer,Genoese,16
Clerer,Corsica,16
Clerer,Rousseau,8
Clerer,Theodore,8
Clerer,Neuhoff,8
Clerer,Ray,8
Balagna,Clerer,48
Clerer,Weak,8
Clerer,God Creator,8
Clerer,Nebbio,8
Clerer,Seneca,8
Clerer,Virgil,8
Clerer,Speloncato,8
Clerer,Signor Dezio Della Croce,24
Cinarchesi,Clerer,8
Clerer,Madonna,56
Clerer,Laurence Daldy,24
Clerer,Guardsman,8
Clerer,D'Aldis,8
Clerer,Della Croce,16
Clerer,Lily,784
Child Clara,Clerer,8
Clerer,Fiordalisa,64
Clerer,Signor Dezio,64
Clerer,Lepardo Della Croce,88
Clerer,Spalla,8
Clerer,Sampiero,16
Clerer,Signor Vogheno,16
Clerer,Lepardo,208
Clerer,Signor Valentine Vogheno,8
Clerer,Gloisterio,16
Clerer,Signor Valentino,8
Clerer,De Gentili,8
Clara - how,Clerer,8
Cassandra,Clerer,16
Alps,Clerer,8
Clerer,Signor Dezio's,8
Clerer,Fiordalisa Della Croce,32
Clerer,Marseilles,16
Clerer,Lily Vaughan,24
Clerer,Edgar Malins,8
Clerer,Girolata,24
Clerer,Henry,40
Clerer,Henry Vaughan,8
Clerer,Harry,152
Clerer,Vescovato,8
Clerer,Highland,8
Clerer,Corte,8
Cape Bevellata,Clerer,8
Clerer,Luri,8
Clerer,Sbirri,8
Clerer,Marana,8
Calvi,Clerer,8
Clerer,Dead,8
Calmly,Clerer,8
Clerer,Valentine Vaughan,8
Clerer,Signor Valentine,24
Clerer,Point Girolata,8
Asinara,Clerer,8
Alghero,Clerer,8
Clerer,Naples,8
Bradshaw,Clerer,8
Clerer,Count Gaffori,32
Clerer,Vogheni,8
Barbary,Clerer,8
Clerer,England Lepardo Della Croce,8
Clerer,George Jenkins,8
Clerer,Weirs,8
Clerer,Edmund Burke,8
Clerer,Signora,8
Clerer,Jonathan Wild,8
Clerer,Uncle,576
Clerer,Genoa,8
Clerer,William Desborough,8
Clerer,Sam Richardson,24
Arthur,Clerer,8
Clerer,Devonshire,8
Clerer,Miss Bowden's,8
"Clara"" - she",Clerer,8
Clerer,Sally Lunns,8
Clerer,Eau de Cologne,8
Clerer,Lisson Grove,8
Clerer,Czar,8
Clerer,Maltese,8
Clerer,Slowski,16
Clerer,Peeler,8
Clerer,Jack Ketch,8
Clerer,Nasty,8
Clerer,Stiffly,8
Clerer,James McGregor,8
Clerer,Counsel,8
Clerer,Henry Conrad,8
Clerer,Ingomar,16
"Clara - """,Clerer,8
Clerer,Gloshire,8
Clerer,Miss Parrysole,8
Clerer,Dowdy,8
Clerer,Wull,8
Clerer,Hinstitooshun,8
Clerer,Lady,8
Calm,Clerer,8
"Clara Vaughan - """,Clerer,8
Clerer,Rio,8
Clerer,La Croya,8
Clerer,Marian,8
Clerer,Jenkinson,8
Clerer,Fare,8
Clerer,Miasma,8
Clerer,Paddington,8
Clerer,Surrender,16
Clerer,Holy Madonna,8
Chumps,Clerer,8
Clerer,John Huxtable's,8
Abraham Cann's,Clerer,8
Clerer,Stoic Shelfer's,8
Cabman,Clerer,8
Clerer,Edgware Road - we,8
Clerer,Coachman,8
"Clara"" - they",Clerer,8
Clerer,John Hoxton,16
Clerer,Corpse,8
Clerer,William Hiatt,8
Clerer,Lady Cranberry ',8
Clerer,Honor,8
Clerer,Uncle Edgar's,16
Clerer,Gradus,8
Alexander,Clerer,24
Clerer,Young John,8
Clerer,George Tamlin,8
Clerer,Distaff Lane,8
Clara Green,Clerer,8
Annie Elton,Clerer,8
Clerer,Uncle John a-coming,8
Clara - such,Clerer,8
Maister,Reckon,4
Maister,Timothy Badcock,14
Benches,Maister,2
Maister,Suke,18
Dawe,Maister,32
Maister,Tim Badcock,14
Jane Hiatt,Maister,2
Ebenezer Dawe,Maister,10
Maister,Zee,2
Coom,Maister,10
Maister,Margery Daw,2
Beany,Maister,4
Maister,Varmer Yeo,2
Maister,Quane,4
Ebenezer,Maister,6
Candour,Maister,2
Barton,Maister,6
Ilfracombe,Maister,2
Maister,Thou,2
Dame Huxtable,Maister,2
Maister,Maples,6
Maister,Rowley Mires,4
Maister,Sally,86
Maister,Sally Huxtable,10
Lonnon,Maister,10
Cas'n,Maister,4
Jack,Maister,48
Jan Huxtable,Maister,2
Jane,Maister,56
Maister,Winny,2
Maister,Tom Grundy,2
Maister,Tim,44
Bill,Maister,12
Maister,Tom Gundry,14
Maister,Maister,1
Maister,Zam,2
Ai'll,Maister,2
Carnwall,Maister,2
Hor,Maister,2
Jan,Maister,2
Carnisher,Maister,2
Maister,Phil Dascombe's,2
Maister,Squaire Drake's,2
Davonsheer,Maister,6
Huxtables,Maister,4
Maister,Tim Badcock's,2
Maister,Tabitha Badcock,2
Maister,Zally,2
Billy,Maister,4
Ees,Maister,2
Maister,Tabby Badcock,10
Maister,Tabby,22
Maister,Spak,2
Maister,Majesty,4
Maister,Shelfer,458
Maister,Tiverton,4
Maister,Michaelmas,4
Ho,Maister,4
Charley,Maister,78
Cousin Ann,Maister,2
Lady Cranberry,Maister,8
Lady Cranberry's,Maister,6
Know London,Maister,2
Hampstead Waterworks,Maister,2
Maister,Patty,42
Maister,Tom,38
Maister,Minto,20
Londoner,Maister,2
Elton,Maister,26
Maister,Patty Shelfer,6
Gossip,Maister,2
Botany Bay,Maister,2
Maister,Uncle John,10
Cutting,Maister,20
Maister,Valentine,4
Clara Valence,Maister,4
Calva,Maister,2
King Charles,Maister,2
Maister,Sussex,2
Maister,a Roundhead Squadron,2
Maister,Major Vaughan,2
Maister,Oxgall,40
Georgiana,Maister,2
Maister,Sweet,2
Isola Ross,Maister,10
Cora,Maister,86
Maister,Ross,34
Charley Shelfer,Maister,2
Devon,Maister,12
Hiatt,Maister,4
Maister,Master Roderick Blount,2
Cooky,Maister,4
Clara Waun,Maister,2
Maister,Valence,2
Jim,Maister,8
Ben,Maister,8
Charley Shelfer's,Maister,2
Henry Valentine,Maister,2
John Huxtable,Maister,12
Cerberus,Maister,2
Maister,Queen Victoria,2
Joe the Queen's,Maister,2
Joe,Maister,10
Joe Queen's,Maister,4
Maister,Murphy,2
Conrad,Maister,38
Maister,Sandy,4
Farmer Huxtable,Maister,6
Maister,Worn,2
Maister,Wenham,2
Franks,Maister,24
Isola,Maister,18
Maister,Mocha,2
Maister,Miss Idols,16
Conny,Maister,78
Gloucestershire,Maister,2
Maister,North Devon,2
Maister,"Shelfer - """,2
John,Maister,16
Grandmother,Maister,2
Maister,Merry-Andrews,2
Donna,Maister,28
Judy,Maister,106
Aurora,Maister,2
Churchman,Maister,2
Bob Ridley,Maister,4
Bob,Maister,14
Dantzic,Maister,2
God,Maister,10
Frank,Maister,2
George Robins,Maister,2
Maister,Portia,2
Maister,Violante,2
George Cutting,Maister,6
Maister,Tossil,2
Byron,Maister,2
Babby,Maister,2
Maister,Muxworthy,2
Bobby,Maister,4
Maister,Peggy,2
Maister,Queen Victoria's,2
Maister,Sister Muxworthy,2
Hexmoor,Maister,2
Beany Dawe's,Maister,4
Abraham Cann,Maister,2
Abraham,Maister,2
Cornisher,Maister,2
Henwood,Maister,2
Fletcher,Maister,74
Bob - Charley,Maister,2
Maister,"Squire Vaughan - """,2
Maister,Robert,6
Churchyard,Maister,8
Cheltenham,Maister,10
Him,Maister,2
Lilla,Maister,4
Gamekeeper Hiatt,Maister,2
Good Jane,Maister,2
Hurrah,Maister,2
Maister,Whitehead,6
Clara Vaughan's,Maister,2
Elder,Maister,2
Dorcas,Maister,2
"Balak"" - the",Maister,2
Balaam,Maister,20
Balak,Maister,58
Maister,Regency Park,2
Maister,"Minto - """,2
Maister,Quinlan,4
Maiden Lane,Maister,2
Maister,William John,2
Maister,Presently Balaam,2
Maister,Somers,2
Jellycorse,Maister,2
Dallyhorse,Maister,2
Maister,Rum,2
Dante,Maister,2
Darling Idols,Maister,2
Annie Franks,Maister,14
Dickens,Maister,2
Gregory,Maister,2
Maister,Marry,2
Maister,William Edwards,6
Job Leyson,Maister,8
Maister,William,6
Beatrice Vaughan,Maister,4
Giudice,Maister,2
Cherwell,Maister,2
Aston Common,Maister,2
Inn,Maister,4
Maister,Ned,4
Eton,Maister,2
Maister,Saxon,4
Maister,Norman,4
Alpine,Maister,2
Englishman,Maister,6
Briton,Maister,8
Maister,Robinson Crusoe,2
Cape Turn-again,Maister,2
Barking Reach,Maister,4
Green,Maister,16
Maister,Woolwich,2
Adelaide Green,Maister,2
Jove,Maister,2
Maister,Peter Green,28
Maister,Peter,4
Altiora,Maister,2
Adelantado,Maister,2
Genoese,Maister,4
Corsica,Maister,4
Maister,Rousseau,2
Maister,Theodore,2
Maister,Neuhoff,2
Maister,Ray,2
Balagna,Maister,12
Maister,Weak,2
God Creator,Maister,2
Maister,Nebbio,2
Maister,Seneca,2
Maister,Virgil,2
Maister,Speloncato,2
Maister,Signor Dezio Della Croce,6
Cinarchesi,Maister,2
Madonna,Maister,14
Laurence Daldy,Maister,6
Guardsman,Maister,2
D'Aldis,Maister,2
Della Croce,Maister,4
Lily,Maister,196
Child Clara,Maister,2
Fiordalisa,Maister,16
Maister,Signor Dezio,16
Lepardo Della Croce,Maister,22
Maister,Spalla,2
Maister,Sampiero,4
Maister,Signor Vogheno,4
Lepardo,Maister,52
Maister,Signor Valentine Vogheno,2
Gloisterio,Maister,4
Maister,Signor Valentino,2
De Gentili,Maister,2
Clara - how,Maister,2
Cassandra,Maister,4
Alps,Maister,2
Maister,Signor Dezio's,2
Fiordalisa Della Croce,Maister,8
Maister,Marseilles,4
Lily Vaughan,Maister,6
Edgar Malins,Maister,2
Girolata,Maister,6
Henry,Maister,10
Henry Vaughan,Maister,2
Harry,Maister,38
Maister,Vescovato,2
Highland,Maister,2
Corte,Maister,2
Cape Bevellata,Maister,2
Luri,Maister,2
Maister,Sbirri,2
Maister,Marana,2
Calvi,Maister,2
Dead,Maister,2
Calmly,Maister,2
Maister,Valentine Vaughan,2
Maister,Signor Valentine,6
Maister,Point Girolata,2
Asinara,Maister,2
Alghero,Maister,2
Maister,Naples,2
Bradshaw,Maister,2
Count Gaffori,Maister,8
Maister,Vogheni,2
Barbary,Maister,2
England Lepardo Della Croce,Maister,2
George Jenkins,Maister,2
Maister,Weirs,2
Edmund Burke,Maister,2
Maister,Signora,2
Jonathan Wild,Maister,2
Maister,Uncle,144
Genoa,Maister,2
Maister,William Desborough,2
Maister,Sam Richardson,6
Arthur,Maister,2
Devonshire,Maister,2
Maister,Miss Bowden's,2
"Clara"" - she",Maister,2
Maister,Sally Lunns,2
Eau de Cologne,Maister,2
Lisson Grove,Maister,2
Czar,Maister,2
Maister,Maltese,2
Maister,Slowski,4
Maister,Peeler,2
Jack Ketch,Maister,2
Maister,Nasty,2
Maister,Stiffly,2
James McGregor,Maister,2
Counsel,Maister,2
Henry Conrad,Maister,2
Ingomar,Maister,4
"Clara - """,Maister,2
Gloshire,Maister,2
Maister,Miss Parrysole,2
Dowdy,Maister,2
Maister,Wull,2
Hinstitooshun,Maister,2
Lady,Maister,2
Calm,Maister,2
"Clara Vaughan - """,Maister,2
Maister,Rio,2
La Croya,Maister,2
Maister,Marian,2
Jenkinson,Maister,2
Fare,Maister,2
Maister,Miasma,2
Maister,Paddington,2
Maister,Surrender,4
Holy Madonna,Maister,2
Chumps,Maister,2
John Huxtable's,Maister,2
Abraham Cann's,Maister,2
Maister,Stoic Shelfer's,2
Cabman,Maister,2
Edgware Road - we,Maister,2
Coachman,Maister,2
"Clara"" - they",Maister,2
John Hoxton,Maister,4
Corpse,Maister,2
Maister,William Hiatt,2
Lady Cranberry ',Maister,2
Honor,Maister,2
Maister,Uncle Edgar's,4
Gradus,Maister,2
Alexander,Maister,6
Maister,Young John,2
George Tamlin,Maister,2
Distaff Lane,Maister,2
Clara Green,Maister,2
Annie Elton,Maister,2
Maister,Uncle John a-coming,2
Clara - such,Maister,2
Reckon,Timothy Badcock,14
Benches,Reckon,2
Reckon,Suke,18
Dawe,Reckon,32
Reckon,Tim Badcock,14
Jane Hiatt,Reckon,2
Ebenezer Dawe,Reckon,10
Reckon,Zee,2
Coom,Reckon,10
Margery Daw,Reckon,2
Beany,Reckon,4
Reckon,Varmer Yeo,2
Quane,Reckon,4
Ebenezer,Reckon,6
Candour,Reckon,2
Barton,Reckon,6
Ilfracombe,Reckon,2
Reckon,Thou,2
Dame Huxtable,Reckon,2
Maples,Reckon,6
Reckon,Rowley Mires,4
Reckon,Sally,86
Reckon,Sally Huxtable,10
Lonnon,Reckon,10
Reckon,Reckon,1
Cas'n,Reckon,4
Jack,Reckon,48
Jan Huxtable,Reckon,2
Jane,Reckon,56
Reckon,Winny,2
Reckon,Tom Grundy,2
Reckon,Tim,44
Bill,Reckon,12
Reckon,Tom Gundry,14
Reckon,Zam,2
Ai'll,Reckon,2
Carnwall,Reckon,2
Hor,Reckon,2
Jan,Reckon,2
Carnisher,Reckon,2
Phil Dascombe's,Reckon,2
Reckon,Squaire Drake's,2
Davonsheer,Reckon,6
Huxtables,Reckon,4
Reckon,Tim Badcock's,2
Reckon,Tabitha Badcock,2
Reckon,Zally,2
Billy,Reckon,4
Ees,Reckon,2
Reckon,Tabby Badcock,10
Reckon,Tabby,22
Reckon,Spak,2
Majesty,Reckon,4
Reckon,Shelfer,458
Reckon,Tiverton,4
Michaelmas,Reckon,4
Ho,Reckon,4
Charley,Reckon,78
Cousin Ann,Reckon,2
Lady Cranberry,Reckon,8
Lady Cranberry's,Reckon,6
Know London,Reckon,2
Hampstead Waterworks,Reckon,2
Patty,Reckon,42
Reckon,Tom,38
Minto,Reckon,20
Londoner,Reckon,2
Elton,Reckon,26
Patty Shelfer,Reckon,6
Gossip,Reckon,2
Botany Bay,Reckon,2
Reckon,Uncle John,10
Cutting,Reckon,20
Reckon,Valentine,4
Clara Valence,Reckon,4
Calva,Reckon,2
King Charles,Reckon,2
Reckon,Sussex,2
Reckon,a Roundhead Squadron,2
Major Vaughan,Reckon,2
Oxgall,Reckon,40
Georgiana,Reckon,2
Reckon,Sweet,2
Isola Ross,Reckon,10
Cora,Reckon,86
Reckon,Ross,34
Charley Shelfer,Reckon,2
Devon,Reckon,12
Hiatt,Reckon,4
Master Roderick Blount,Reckon,2
Cooky,Reckon,4
Clara Waun,Reckon,2
Reckon,Valence,2
Jim,Reckon,8
Ben,Reckon,8
Charley Shelfer's,Reckon,2
Henry Valentine,Reckon,2
John Huxtable,Reckon,12
Cerberus,Reckon,2
Queen Victoria,Reckon,2
Joe the Queen's,Reckon,2
Joe,Reckon,10
Joe Queen's,Reckon,4
Murphy,Reckon,2
Conrad,Reckon,38
Reckon,Sandy,4
Farmer Huxtable,Reckon,6
Reckon,Worn,2
Reckon,Wenham,2
Franks,Reckon,24
Isola,Reckon,18
Mocha,Reckon,2
Miss Idols,Reckon,16
Conny,Reckon,78
Gloucestershire,Reckon,2
North Devon,Reckon,2
Reckon,"Shelfer - """,2
John,Reckon,16
Grandmother,Reckon,2
Merry-Andrews,Reckon,2
Donna,Reckon,28
Judy,Reckon,106
Aurora,Reckon,2
Churchman,Reckon,2
Bob Ridley,Reckon,4
Bob,Reckon,14
Dantzic,Reckon,2
God,Reckon,10
Frank,Reckon,2
George Robins,Reckon,2
Portia,Reckon,2
Reckon,Violante,2
George Cutting,Reckon,6
Reckon,Tossil,2
Byron,Reckon,2
Babby,Reckon,2
Muxworthy,Reckon,2
Bobby,Reckon,4
Peggy,Reckon,2
Queen Victoria's,Reckon,2
Reckon,Sister Muxworthy,2
Hexmoor,Reckon,2
Beany Dawe's,Reckon,4
Abraham Cann,Reckon,2
Abraham,Reckon,2
Cornisher,Reckon,2
Henwood,Reckon,2
Fletcher,Reckon,74
Bob - Charley,Reckon,2
Reckon,"Squire Vaughan - """,2
Reckon,Robert,6
Churchyard,Reckon,8
Cheltenham,Reckon,10
Him,Reckon,2
Lilla,Reckon,4
Gamekeeper Hiatt,Reckon,2
Good Jane,Reckon,2
Hurrah,Reckon,2
Reckon,Whitehead,6
Clara Vaughan's,Reckon,2
Elder,Reckon,2
Dorcas,Reckon,2
"Balak"" - the",Reckon,2
Balaam,Reckon,20
Balak,Reckon,58
Reckon,Regency Park,2
"Minto - """,Reckon,2
Quinlan,Reckon,4
Maiden Lane,Reckon,2
Reckon,William John,2
Presently Balaam,Reckon,2
Reckon,Somers,2
Jellycorse,Reckon,2
Dallyhorse,Reckon,2
Reckon,Rum,2
Dante,Reckon,2
Darling Idols,Reckon,2
Annie Franks,Reckon,14
Dickens,Reckon,2
Gregory,Reckon,2
Marry,Reckon,2
Reckon,William Edwards,6
Job Leyson,Reckon,8
Reckon,William,6
Beatrice Vaughan,Reckon,4
Giudice,Reckon,2
Cherwell,Reckon,2
Aston Common,Reckon,2
Inn,Reckon,4
Ned,Reckon,4
Eton,Reckon,2
Reckon,Saxon,4
Norman,Reckon,4
Alpine,Reckon,2
Englishman,Reckon,6
Briton,Reckon,8
Reckon,Robinson Crusoe,2
Cape Turn-again,Reckon,2
Barking Reach,Reckon,4
Green,Reckon,16
Reckon,Woolwich,2
Adelaide Green,Reckon,2
Jove,Reckon,2
Peter Green,Reckon,28
Peter,Reckon,4
Altiora,Reckon,2
Adelantado,Reckon,2
Genoese,Reckon,4
Corsica,Reckon,4
Reckon,Rousseau,2
Reckon,Theodore,2
Neuhoff,Reckon,2
Ray,Reckon,2
Balagna,Reckon,12
Reckon,Weak,2
God Creator,Reckon,2
Nebbio,Reckon,2
Reckon,Seneca,2
Reckon,Virgil,2
Reckon,Speloncato,2
Reckon,Signor Dezio Della Croce,6
Cinarchesi,Reckon,2
Madonna,Reckon,14
Laurence Daldy,Reckon,6
Guardsman,Reckon,2
D'Aldis,Reckon,2
Della Croce,Reckon,4
Lily,Reckon,196
Child Clara,Reckon,2
Fiordalisa,Reckon,16
Reckon,Signor Dezio,16
Lepardo Della Croce,Reckon,22
Reckon,Spalla,2
Reckon,Sampiero,4
Reckon,Signor Vogheno,4
Lepardo,Reckon,52
Reckon,Signor Valentine Vogheno,2
Gloisterio,Reckon,4
Reckon,Signor Valentino,2
De Gentili,Reckon,2
Clara - how,Reckon,2
Cassandra,Reckon,4
Alps,Reckon,2
Reckon,Signor Dezio's,2
Fiordalisa Della Croce,Reckon,8
Marseilles,Reckon,4
Lily Vaughan,Reckon,6
Edgar Malins,Reckon,2
Girolata,Reckon,6
Henry,Reckon,10
Henry Vaughan,Reckon,2
Harry,Reckon,38
Reckon,Vescovato,2
Highland,Reckon,2
Corte,Reckon,2
Cape Bevellata,Reckon,2
Luri,Reckon,2
Reckon,Sbirri,2
Marana,Reckon,2
Calvi,Reckon,2
Dead,Reckon,2
Calmly,Reckon,2
Reckon,Valentine Vaughan,2
Reckon,Signor Valentine,6
Point Girolata,Reckon,2
Asinara,Reckon,2
Alghero,Reckon,2
Naples,Reckon,2
Bradshaw,Reckon,2
Count Gaffori,Reckon,8
Reckon,Vogheni,2
Barbary,Reckon,2
England Lepardo Della Croce,Reckon,2
George Jenkins,Reckon,2
Reckon,Weirs,2
Edmund Burke,Reckon,2
Reckon,Signora,2
Jonathan Wild,Reckon,2
Reckon,Uncle,144
Genoa,Reckon,2
Reckon,William Desborough,2
Reckon,Sam Richardson,6
Arthur,Reckon,2
Devonshire,Reckon,2
Miss Bowden's,Reckon,2
"Clara"" - she",Reckon,2
Reckon,Sally Lunns,2
Eau de Cologne,Reckon,2
Lisson Grove,Reckon,2
Czar,Reckon,2
Maltese,Reckon,2
Reckon,Slowski,4
Peeler,Reckon,2
Jack Ketch,Reckon,2
Nasty,Reckon,2
Reckon,Stiffly,2
James McGregor,Reckon,2
Counsel,Reckon,2
Henry Conrad,Reckon,2
Ingomar,Reckon,4
"Clara - """,Reckon,2
Gloshire,Reckon,2
Miss Parrysole,Reckon,2
Dowdy,Reckon,2
Reckon,Wull,2
Hinstitooshun,Reckon,2
Lady,Reckon,2
Calm,Reckon,2
"Clara Vaughan - """,Reckon,2
Reckon,Rio,2
La Croya,Reckon,2
Marian,Reckon,2
Jenkinson,Reckon,2
Fare,Reckon,2
Miasma,Reckon,2
Paddington,Reckon,2
Reckon,Surrender,4
Holy Madonna,Reckon,2
Chumps,Reckon,2
John Huxtable's,Reckon,2
Abraham Cann's,Reckon,2
Reckon,Stoic Shelfer's,2
Cabman,Reckon,2
Edgware Road - we,Reckon,2
Coachman,Reckon,2
"Clara"" - they",Reckon,2
John Hoxton,Reckon,4
Corpse,Reckon,2
Reckon,William Hiatt,2
Lady Cranberry ',Reckon,2
Honor,Reckon,2
Reckon,Uncle Edgar's,4
Gradus,Reckon,2
Alexander,Reckon,6
Reckon,Young John,2
George Tamlin,Reckon,2
Distaff Lane,Reckon,2
Clara Green,Reckon,2
Annie Elton,Reckon,2
Reckon,Uncle John a-coming,2
Clara - such,Reckon,2
Benches,Timothy Badcock,7
Suke,Timothy Badcock,63
Dawe,Timothy Badcock,112
Timothy Badcock,Timothy Badcock,21
Tim Badcock,Timothy Badcock,49
Jane Hiatt,Timothy Badcock,7
Ebenezer Dawe,Timothy Badcock,35
Timothy Badcock,Zee,7
Coom,Timothy Badcock,35
Margery Daw,Timothy Badcock,7
Beany,Timothy Badcock,14
Timothy Badcock,Varmer Yeo,7
Quane,Timothy Badcock,14
Ebenezer,Timothy Badcock,21
Candour,Timothy Badcock,7
Barton,Timothy Badcock,21
Ilfracombe,Timothy Badcock,7
Thou,Timothy Badcock,7
Dame Huxtable,Timothy Badcock,7
Maples,Timothy Badcock,21
Rowley Mires,Timothy Badcock,14
Sally,Timothy Badcock,301
Sally Huxtable,Timothy Badcock,35
Lonnon,Timothy Badcock,35
Cas'n,Timothy Badcock,14
Jack,Timothy Badcock,168
Jan Huxtable,Timothy Badcock,7
Jane,Timothy Badcock,196
Timothy Badcock,Winny,7
Timothy Badcock,Tom Grundy,7
Tim,Timothy Badcock,154
Bill,Timothy Badcock,42
Timothy Badcock,Tom Gundry,49
Timothy Badcock,Zam,7
Ai'll,Timothy Badcock,7
Carnwall,Timothy Badcock,7
Hor,Timothy Badcock,7
Jan,Timothy Badcock,7
Carnisher,Timothy Badcock,7
Phil Dascombe's,Timothy Badcock,7
Squaire Drake's,Timothy Badcock,7
Davonsheer,Timothy Badcock,21
Huxtables,Timothy Badcock,14
Tim Badcock's,Timothy Badcock,7
Tabitha Badcock,Timothy Badcock,7
Timothy Badcock,Zally,7
Billy,Timothy Badcock,14
Ees,Timothy Badcock,7
Tabby Badcock,Timothy Badcock,35
Tabby,Timothy Badcock,77
Spak,Timothy Badcock,7
Majesty,Timothy Badcock,14
Shelfer,Timothy Badcock,1603
Timothy Badcock,Tiverton,14
Michaelmas,Timothy Badcock,14
Ho,Timothy Badcock,14
Charley,Timothy Badcock,273
Cousin Ann,Timothy Badcock,7
Lady Cranberry,Timothy Badcock,28
Lady Cranberry's,Timothy Badcock,21
Know London,Timothy Badcock,7
Hampstead Waterworks,Timothy Badcock,7
Patty,Timothy Badcock,147
Timothy Badcock,Tom,133
Minto,Timothy Badcock,70
Londoner,Timothy Badcock,7
Elton,Timothy Badcock,91
Patty Shelfer,Timothy Badcock,21
Gossip,Timothy Badcock,7
Botany Bay,Timothy Badcock,7
Timothy Badcock,Uncle John,35
Cutting,Timothy Badcock,70
Timothy Badcock,Valentine,14
Clara Valence,Timothy Badcock,14
Calva,Timothy Badcock,7
King Charles,Timothy Badcock,7
Sussex,Timothy Badcock,7
Timothy Badcock,a Roundhead Squadron,7
Major Vaughan,Timothy Badcock,7
Oxgall,Timothy Badcock,140
Georgiana,Timothy Badcock,7
Sweet,Timothy Badcock,7
Isola Ross,Timothy Badcock,35
Cora,Timothy Badcock,301
Ross,Timothy Badcock,119
Charley Shelfer,Timothy Badcock,7
Devon,Timothy Badcock,42
Hiatt,Timothy Badcock,14
Master Roderick Blount,Timothy Badcock,7
Cooky,Timothy Badcock,14
Clara Waun,Timothy Badcock,7
Timothy Badcock,Valence,7
Jim,Timothy Badcock,28
Ben,Timothy Badcock,28
Charley Shelfer's,Timothy Badcock,7
Henry Valentine,Timothy Badcock,7
John Huxtable,Timothy Badcock,42
Cerberus,Timothy Badcock,7
Queen Victoria,Timothy Badcock,7
Joe the Queen's,Timothy Badcock,7
Joe,Timothy Badcock,35
Joe Queen's,Timothy Badcock,14
Murphy,Timothy Badcock,7
Conrad,Timothy Badcock,133
Sandy,Timothy Badcock,14
Farmer Huxtable,Timothy Badcock,21
Timothy Badcock,Worn,7
Timothy Badcock,Wenham,7
Franks,Timothy Badcock,84
Isola,Timothy Badcock,63
Mocha,Timothy Badcock,7
Miss Idols,Timothy Badcock,56
Conny,Timothy Badcock,273
Gloucestershire,Timothy Badcock,7
North Devon,Timothy Badcock,7
"Shelfer - """,Timothy Badcock,7
John,Timothy Badcock,56
Grandmother,Timothy Badcock,7
Merry-Andrews,Timothy Badcock,7
Donna,Timothy Badcock,98
Judy,Timothy Badcock,371
Aurora,Timothy Badcock,7
Churchman,Timothy Badcock,7
Bob Ridley,Timothy Badcock,14
Bob,Timothy Badcock,49
Dantzic,Timothy Badcock,7
God,Timothy Badcock,35
Frank,Timothy Badcock,7
George Robins,Timothy Badcock,7
